id,artists,track_name,track_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1054,Radiohead,Creep,70LcF31zb1H0PyJoS1Sx1r,85,238640,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4.0,Alternative
1056,Radiohead,No Surprises,10nyNJ6zNy2YVYLrcwLccB,82,229120,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4.0,Alternative
1078,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,1Vl9pXCmq6m2FbpxqHptTY,2,257812,0.395,0.751,10,-8.547,0,0.0618,5.71e-05,0.838,0.0725,0.455,121.561,4.0,Alternative
1083,The Smashing Pumpkins,Christmastime,0PSKFp3zoNmJzDsOHeLV6l,0,196723,0.165,0.434,0,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,3.0,Alternative
1086,The Smashing Pumpkins,Christmastime,4fdy3vg2bCXU6L77vC6li8,0,196723,0.165,0.434,0,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,3.0,Alternative
1206,The Strokes,The Adults Are Talking,5ruzrDWcT0vuJIOMW7gMnW,79,309053,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0,Alternative
1406,Radiohead,Karma Police,63OQupATfueTdZMWTxW03A,76,264066,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,4.0,Alternative
1462,Radiohead,High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,75,257480,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4.0,Alternative
1463,The Strokes,"Call It Fate, Call It Karma",3Y4rUyw7XBCK6hGHCOt6rp,72,204773,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4.0,Alternative
1519,Radiohead,Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,72,290706,0.463,0.229,2,-12.592,1,0.0297,0.167,0.0997,0.202,0.135,73.543,4.0,Alternative
1554,The Strokes,Selfless,2t0wwvR15fc3K1ey8OiOaN,71,222093,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4.0,Alternative
1610,Radiohead,Exit Music (For A Film),0z1o5L7HJx562xZSATcIpY,73,267186,0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,4.0,Alternative
1612,Radiohead,Weird Fishes/ Arpeggi,4wajJ1o7jWIg62YqpkHC7S,71,318186,0.531,0.61,11,-8.025,0,0.0387,0.772,0.756,0.0908,0.199,152.958,4.0,Alternative
1704,Radiohead,Nude,35YyxFpE0ZTOoqFx5bADW8,69,255386,0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378,3.0,Alternative
1709,The Strokes,Last Nite,7kzKAuUzOITUauHAhoMoxA,74,193506,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4.0,Alternative
1763,The Strokes,Reptilia,57Xjny5yNzAcsxnusKmAfA,75,219826,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4.0,Alternative
1806,The Strokes,Ode To The Mets,1BLOVHYYlH4JUHQGcpt75R,67,351786,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002,4.0,Alternative
1813,Radiohead,Paranoid Android,6LgJvl0Xdtc73RJ1mmpotq,70,387213,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4.0,Alternative
1853,Radiohead,How to Disappear Completely,2rtGaCAeYtmcIvuZsvgTf6,67,356333,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,4.0,Alternative
1964,Radiohead,Jigsaw Falling Into Place,0YJ9FWWHn9EfnN0lHwbzvV,69,248893,0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,4.0,Alternative
10130,Blood Orange,Charcoal Baby,3bBmpVl9rQKJsFFGLFilIS,66,242341,0.622,0.46,7,-8.389,0,0.0372,0.14,0.000369,0.119,0.514,183.241,4.0,R&B
25566,The Strokes,Why Are Sundays So Depressing,1aOxOpH4AkGAd8OMrKjyNY,68,275666,0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,4.0,Electronic
25571,The Strokes,Someday,56NkIxSZZiMpFP5ZNSxtnT,70,183573,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4.0,Electronic
25578,The Strokes,You Only Live Once,4fPBB44eDH71YohayI4eKV,72,189226,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4.0,Electronic
25588,The Strokes,Eternal Summer,6IRzBP4gVoV4D2zHmocoWy,62,375320,0.617,0.78,7,-4.466,0,0.0376,0.0141,0.0112,0.0833,0.326,93.951,4.0,Electronic
25596,The Strokes,Is This It,2pAD0PKMUMtxlMvz33tYzB,61,151333,0.664,0.679,5,-8.293,1,0.03,0.149,4.84e-05,0.347,0.804,96.002,4.0,Electronic
25597,The Strokes,Bad Decisions,55N8cxpE1QDoeaaNqUnoZ2,64,293360,0.374,0.922,0,-3.4,1,0.056,0.0135,0.204,0.28,0.393,153.217,4.0,Electronic
25611,The Strokes,Brooklyn Bridge To Chorus,2mDYYGaGd9uXKkK2YhDA3i,64,235946,0.628,0.571,0,-3.897,1,0.0628,0.00602,9.21e-05,0.0833,0.467,119.899,4.0,Electronic
25612,The Strokes,Under Cover of Darkness,6u0x5ad9ewHvs3z6u9Oe3c,68,235546,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,4.0,Electronic
25637,The Strokes,Machu Picchu,6mVD1SfTvlFAPVi7txFL5H,64,209626,0.695,0.817,1,-5.294,1,0.0659,0.0132,0.097,0.0601,0.874,105.014,4.0,Electronic
25643,The Strokes,At The Door,7lu6YLrlB1MU7HW8DJSuPa,60,310373,0.456,0.323,10,-6.764,1,0.0318,0.858,0.00913,0.146,0.363,116.903,4.0,Electronic
25644,The Strokes,Hard To Explain,2LMloFiV7DHpBhITOaBSam,63,224426,0.406,0.682,7,-6.281,1,0.0584,0.000413,0.849,0.0999,0.623,82.495,4.0,Electronic
25647,The Strokes,12:51,6Yu1OL8I0D4vjOzYdsXYGK,65,153133,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,4.0,Electronic
25648,The Strokes,Welcome To Japan,7bfocP7GYoLOutUYpTI8tx,63,230826,0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,4.0,Electronic
25672,The Strokes,80's Comedown Machine,2lffRiAET2Xt6BNb4EmkS2,55,298613,0.488,0.503,0,-8.89,1,0.0326,0.00583,0.809,0.101,0.38,144.035,4.0,Electronic
25675,The Strokes,Not The Same Anymore,5ncofiedz9Ej6YkvvXMKVn,59,337333,0.353,0.613,9,-5.9,1,0.031,0.384,0.0123,0.103,0.282,177.375,4.0,Electronic
25678,The Strokes,Barely Legal,4KC2Z9dL4jL61Ys35N6srg,57,234733,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,4.0,Electronic
25683,The Strokes,The Modern Age,1EsgUWQsxGBwnu3NATDjiU,57,208306,0.53,0.89,2,-6.042,1,0.0328,0.0124,0.759,0.143,0.868,145.958,4.0,Electronic
25711,The Strokes,Chances,718purgMpFb2Axhuz0Hbq1,56,216786,0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705,4.0,Electronic
25715,The Strokes,Life Is Simple in the Moonlight,4ileLT7ldd2uX8bMemWqbm,59,255240,0.515,0.696,6,-5.857,0,0.0313,0.0126,0.000345,0.0916,0.513,134.893,4.0,Electronic
25720,The Strokes,What Ever Happened?,78Gzxi27GuNHTfkn2BylG4,62,169506,0.547,0.596,11,-6.044,1,0.0339,8.02e-05,0.739,0.273,0.584,116.17,4.0,Electronic
25757,The Strokes,Heart In a Cage,3mYCd23hPxJW5okSvMoy3x,63,206173,0.418,0.857,8,-5.133,1,0.0404,2.73e-06,0.805,0.368,0.12,140.02,4.0,Electronic
25791,The Strokes,Soma,7G8hUONVhvJnkD3Ak8mNF1,54,153933,0.501,0.715,0,-7.382,1,0.0301,0.0774,0.00603,0.0653,0.502,148.971,4.0,Electronic
25803,The Strokes,Tap Out,2ThdB23G9Rgf1ExndFGEEg,56,222360,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,4.0,Electronic
25814,The Strokes,One Way Trigger,5GKVcvTgnFYtfh25qKQtRg,59,242293,0.516,0.942,2,-4.113,1,0.036,0.000182,0.464,0.116,0.964,95.996,4.0,Electronic
25838,The Strokes,Threat of Joy,37ZgsOy8t4vMnGtMExr6ah,57,264724,0.59,0.704,0,-7.058,1,0.0284,0.223,0.0825,0.103,0.691,137.968,4.0,Electronic
25887,The Strokes,"Alone, Together",4pXyK9GW7fuT645U0DLYYF,52,188800,0.511,0.855,7,-5.752,1,0.0307,0.00782,0.89,0.0694,0.962,142.985,4.0,Electronic
25894,The Strokes,Under Control,3kKb3U3a8jmUJQB9ypE1Jl,58,187306,0.406,0.72,1,-4.647,1,0.0291,0.354,0.795,0.0541,0.641,91.336,4.0,Electronic
25896,The Strokes,I Can't Win,7eX5SypK35V8Y9d9pS6rWy,57,162040,0.472,0.746,11,-4.816,1,0.0321,0.00581,0.663,0.0999,0.403,97.44,4.0,Electronic
25909,The Strokes,Taken for a Fool,6SdAztAqklk1zAmUHhU4N7,58,203240,0.569,0.89,5,-4.447,1,0.0559,0.00595,0.0112,0.226,0.885,137.044,4.0,Electronic
25937,The Strokes,Trying Your Luck,37cb7mzkQKksGm0noGDXeh,53,202960,0.502,0.691,9,-9.453,0,0.0311,0.00911,0.0149,0.133,0.629,143.926,4.0,Electronic
25998,The Strokes,Razorblade,4UF1eupXP9Zz5GpYepyOxI,57,208133,0.394,0.859,9,-3.851,1,0.0409,0.00201,0.233,0.1,0.511,136.075,5.0,Electronic
26042,The Strokes,Take It Or Leave It,0J2OnBNKwt0KICDyDFPUvl,53,196133,0.429,0.924,2,-6.131,0,0.0406,0.000542,0.353,0.104,0.484,154.104,4.0,Electronic
26060,The Strokes,The End Has No End,0dy6iXYIF0piirySAzCBwF,56,185560,0.531,0.66,1,-3.725,1,0.0335,0.000833,0.855,0.226,0.533,136.027,4.0,Electronic
26098,The Strokes,New York City Cops,7xuu4ByQkm8qhnwJQk994r,52,210746,0.522,0.853,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,107.943,4.0,Electronic
26188,The Strokes,Meet Me in the Bathroom,08l9WKDuRyGeStQ9ojTlFh,53,176160,0.427,0.941,7,-3.973,1,0.0336,6.7e-05,0.89,0.0772,0.587,139.956,4.0,Electronic
26287,The Strokes,You Talk Way Too Much,6lnnaGN20kl0jEYJSxCgU9,53,186266,0.304,0.971,4,-3.226,1,0.0351,0.0594,0.955,0.0799,0.695,127.856,4.0,Electronic
26327,The Strokes,Oblivius,6y4ySPeb68KGoAi1dk130F,54,299232,0.468,0.888,8,-4.463,1,0.0517,0.0957,0.648,0.151,0.432,102.959,4.0,Electronic
30461,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,6GtX0jaNL8IjVQfrDBx81z,75,258466,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4.0,Rock
30515,The Smashing Pumpkins,Disarm - Remastered,7A8caPxvrT8ZgLvQPPUCcj,66,196905,0.527,0.418,4,-10.205,0,0.0277,0.142,0.781,0.139,0.217,129.517,4.0,Rock
30578,The Smashing Pumpkins,Luna - Remastered,2SRBtj64W0Wbs7YMbmxFBw,54,202320,0.575,0.274,9,-13.553,1,0.0286,0.0111,0.776,0.123,0.112,125.652,4.0,Rock
30642,The Smashing Pumpkins,Today - 2011 Remaster,3cahGAUUQ0n55EjLBs2Wjo,62,201173,0.457,0.825,8,-7.611,1,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,4.0,Rock
30662,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",7bu0znpSbTks0O6I98ij0W,69,254626,0.277,0.67,6,-9.381,1,0.0376,6.28e-05,0.751,0.237,0.217,148.342,4.0,Rock
30737,The Smashing Pumpkins,Mayonaise - Remastered,0AJTKW9fVFo3rIXbtTVE3T,55,348773,0.482,0.529,10,-10.426,1,0.0271,0.000107,0.546,0.0839,0.0879,145.969,4.0,Rock
30751,The Smashing Pumpkins,Zero - Remastered 2012,4YFcGTdgmEuw8xTO4XrxbB,70,160173,0.438,0.728,8,-7.105,1,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,4.0,Rock
30804,The Smashing Pumpkins,Cherub Rock - Remastered 2011,0F2LiyHp9E0pAanpfnzHNp,59,298253,0.371,0.866,9,-7.426,1,0.039,5.91e-06,0.58,0.196,0.447,87.254,4.0,Rock
30806,The Smashing Pumpkins,Today,1XPta4VLT78HQnVFd1hlsK,66,202133,0.476,0.855,8,-6.046,1,0.0265,2.53e-05,0.69,0.049,0.408,82.955,4.0,Rock
30857,The Smashing Pumpkins,Drown,3eMYc6FK9XvyauIaxcJtRS,62,270400,0.432,0.415,2,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144.0,4.0,Rock
31008,The Smashing Pumpkins,Adrennalynne,0io12zlEXifJzUbTx2d127,28,222093,0.674,0.705,2,-8.003,0,0.0344,0.0032,3.11e-05,0.0837,0.199,146.058,4.0,Rock
31060,The Smashing Pumpkins,Mouths Of Babes,7GAFuH9KR356f8ZW9ikL5Z,27,226333,0.328,0.833,0,-8.245,0,0.0349,1.99e-06,0.935,0.337,0.447,90.965,4.0,Rock
31100,The Smashing Pumpkins,Haunted,1cshOR1GiQTcuL7ZiEReA7,27,191266,0.634,0.471,4,-10.249,1,0.0683,0.00379,5.32e-05,0.0654,0.153,91.996,4.0,Rock
31195,The Smashing Pumpkins,Blast - Fuzz Version,2sC1hXh4VTilw8zNERUGuI,26,176453,0.365,0.667,0,-7.843,0,0.0479,1.41e-06,0.498,0.42,0.16,130.277,4.0,Rock
55807,The Smiths,How Soon Is Now?,2LGj1sOH9OEN5y1fF3TPoL,1,408173,0.398,0.93,11,-6.76,1,0.0599,0.000854,0.121,0.0874,0.73,190.84,4.0,Rock
55821,The Smiths,Bigmouth Strikes Again,4M8ak2tOeQBos27ReHNtX2,2,193320,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,4.0,Rock
55825,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,0WQiDwKJclirSYG9v5tayI,80,244586,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,4.0,Rock
55850,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,1xaTREM89RbIxkcjlpf4Uw,77,215760,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4.0,Rock
55863,The Smiths,This Charming Man - 2011 Remaster,1FvDJ9KGxcqwv1utyPL3JZ,77,162920,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4.0,Rock
55870,The Smiths,Asleep - 2011 Remaster,7LZgdL0MxiElfaKZbuuE4l,65,253560,0.512,0.255,0,-15.867,1,0.0291,0.88,0.532,0.146,0.215,115.144,3.0,Rock
55889,The Smiths,Back to the Old House - 2011 Remaster,6LUGvXEAK8WxIBYK43uoTb,74,186626,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3.0,Rock
55924,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",6BrMEbPSSj55nQhkgf6DnE,70,112706,0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,3.0,Rock
55980,The Smiths,I Know It's Over - 2011 Remaster,3M2bD9SMYnJIPdrTKUnBd3,67,349186,0.407,0.424,0,-10.583,1,0.0318,0.0847,0.0,0.234,0.404,113.311,3.0,Rock
56015,The Smiths,How Soon Is Now? - 2011 Remaster,1YrnDTqvcnUKxAIeXyaEmU,72,408173,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4.0,Rock
56082,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,1H5N26VqHR4JhuaRKY2I0u,70,215760,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4.0,Rock
56121,The Smiths,This Night Has Opened My Eyes - 2011 Remaster,69Kzq3FMkDwiSFBQzRckFD,69,221533,0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,4.0,Rock
56164,The Smiths,Bigmouth Strikes Again - 2011 Remaster,2OErSh4oVVAUll0vHxdr6p,70,193320,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,4.0,Rock
70698,Radiohead,Creep,6b2oQwSGFkzsMtQruIWm2p,78,238640,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,4.0,Alternative
70758,The Strokes,Last Nite,3SUusuA9jH1v6PVwtYMbdv,65,193373,0.624,0.899,0,-5.71,1,0.0295,0.0223,0.000155,0.0975,0.797,104.055,4.0,Alternative
70768,The Smashing Pumpkins,Cherub Rock - Remastered 2011,3ow0TQVttXQF8rLckmXgRx,61,298253,0.382,0.867,9,-7.426,1,0.0399,5.91e-06,0.581,0.196,0.453,87.309,4.0,Alternative
70782,The Smashing Pumpkins,Today - Remastered,0u5aO1GYsIhAWCPuXdwnak,60,201173,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,4.0,Alternative
70795,The Strokes,Someday,7hm4HTk9encxT0LYC0J6oI,65,183440,0.538,0.52,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.678,106.031,4.0,Alternative
70834,The Smashing Pumpkins,Disarm - Remastered,6YIggUJW3ttAAPRdnki8RM,59,196905,0.527,0.418,4,-10.204,0,0.0277,0.142,0.775,0.139,0.218,129.516,4.0,Alternative
70861,Blood Orange,Dark & Handsome,0Zgcv1wy4bRWpfsM27uPGK,65,153750,0.584,0.389,11,-12.315,1,0.154,0.689,0.0,0.319,0.288,79.976,4.0,Alternative
70862,Radiohead,Karma Police,3SVAN3BRByDmHOhKyIDxfC,71,264067,0.36,0.505,7,-9.129,1,0.026,0.0626,9.22e-05,0.172,0.317,74.807,4.0,Alternative
70888,Radiohead,High And Dry,5jafMI8FLibnjkYTZ33m0c,70,257480,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,4.0,Alternative
71110,Blood Orange,Gold Teeth,3BbWvLOFaxx0npzxfRixyO,58,181629,0.89,0.665,6,-7.848,0,0.171,0.102,1.08e-05,0.114,0.525,148.029,4.0,Alternative
71727,Blood Orange,Benzo,09byaVBbIvJWJHdZEl4Sin,60,150512,0.739,0.326,5,-10.376,0,0.0369,0.512,0.0515,0.137,0.273,97.354,4.0,Alternative
71742,Radiohead,Fake Plastic Trees,045sp2JToyTaaKyXkGejPy,67,290707,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,4.0,Alternative
71785,Blood Orange,I Wanna C U,4BD3sl4HjTAzWGVIP8LLm4,59,74725,0.793,0.304,0,-12.191,0,0.0442,0.715,0.181,0.114,0.72,99.773,4.0,Alternative
71859,Blood Orange,Baby Florence (Figure),7r6bmQt0kYZZL97ihXsNWU,56,177979,0.764,0.652,7,-12.144,1,0.054,0.00649,0.72,0.179,0.038,120.02,4.0,Alternative
71897,Blood Orange,Birmingham,09jixLVDhgmxUCH3NjYXj0,57,93473,0.374,0.189,5,-9.678,0,0.0335,0.698,0.0,0.142,0.114,126.837,3.0,Alternative
71898,Radiohead,No Surprises,1bSpwPhAxZwlR2enJJsv7U,67,229120,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4.0,Alternative
71906,The Smashing Pumpkins,Mayonaise - Remastered,0jmKzJmUEKNbC7eU8YfOiA,53,348773,0.482,0.528,10,-10.426,1,0.0272,0.000107,0.543,0.0839,0.0882,146.043,4.0,Alternative
71912,Blood Orange,Good For You,57gZcMMag1nlGpIfKfKLGE,57,142657,0.746,0.563,1,-9.034,1,0.12,0.36,0.0,0.227,0.64,82.388,4.0,Alternative
71951,The Strokes,Hard To Explain,0OM9ri37LIbPc9hffwsyb1,57,224333,0.408,0.665,7,-6.286,1,0.0578,0.000456,0.863,0.0888,0.667,82.525,4.0,Alternative
72001,Radiohead,Paranoid Android,2nTsKOXIVGDf2iPeVQO2Gm,64,387213,0.252,0.849,5,-6.501,1,0.0581,0.0377,0.00592,0.0545,0.194,163.704,4.0,Alternative
72006,Radiohead,Weird Fishes/ Arpeggi,4Iyo50UoYhuuYORMLrGDci,63,318187,0.538,0.61,11,-8.027,0,0.0392,0.774,0.749,0.0909,0.199,152.999,4.0,Alternative
72022,Blood Orange,Berlin,6U32ihpleKOTsW6UxRxAQJ,56,118218,0.646,0.177,2,-12.265,1,0.103,0.869,0.0402,0.108,0.0382,146.153,4.0,Alternative
72031,Blood Orange,Tuesday Feeling (Choose To Stay),22EW5ouRV8EVvmSsEQaLXD,56,177163,0.573,0.48,8,-9.562,0,0.0742,0.748,5.7e-06,0.439,0.442,173.43,4.0,Alternative
72115,Blood Orange,Take It Back,7y8jt3N6UEUkglhuhtbN5x,55,262993,0.805,0.395,0,-12.161,1,0.151,0.353,6.02e-06,0.141,0.21,133.061,4.0,Alternative
72153,Blood Orange,Seven Hours Part 1,1cte34yQV9hjkErHRHvXt3,54,160708,0.729,0.842,0,-5.566,1,0.25,0.136,0.0,0.37,0.789,99.159,4.0,Alternative
72156,The Strokes,Threat of Joy,6YQeOwMMAkB9MV9yMWmrjh,60,264662,0.594,0.728,0,-6.917,1,0.0281,0.216,0.0881,0.124,0.687,137.97,4.0,Alternative
72205,Blood Orange,Happiness,7lySROOQbljchRH3MC5aBP,54,129796,0.704,0.663,5,-10.33,1,0.0382,0.292,0.00133,0.225,0.56,98.009,4.0,Alternative
72294,Blood Orange,You're Not Good Enough,7vcNp4cj4uF4AyX5aKY4Ps,59,261360,0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,4.0,Alternative
72348,The Strokes,Is This It,0jBE7Fn78EAvmIs3dCd6GO,55,151333,0.667,0.692,5,-8.361,1,0.0285,0.147,3.75e-05,0.349,0.846,96.021,4.0,Alternative
72442,Radiohead,Everything In Its Right Place,5AiNZnMDCWwujIENPj9PV9,60,251427,0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,5.0,Alternative
72497,Radiohead,Exit Music (For a Film),4Na0siMtWOW9pJoWJ1Ponv,61,267187,0.293,0.276,7,-11.353,1,0.0351,0.229,0.119,0.167,0.196,121.603,4.0,Alternative
72539,Blood Orange,Hope,2QLNDKL7hZyh2OZ8UL9WrV,57,239768,0.413,0.227,5,-10.871,1,0.0756,0.411,0.0,0.0912,0.354,86.35,4.0,Alternative
73809,Blood Orange,Chewing Gum,3jxExv27cf3OSt0BXtAR6Z,56,263870,0.622,0.515,8,-7.959,0,0.145,0.144,0.0165,0.194,0.217,168.265,4.0,Alternative
73829,Radiohead,15 Step,6dsq7Nt5mIFzvm5kIYNORy,58,237293,0.6,0.853,1,-7.584,1,0.0423,0.0489,0.346,0.0934,0.847,94.457,4.0,Alternative
73888,Radiohead,Reckoner,56Z7hbyMrndw1naxb6I5Oi,59,290213,0.518,0.656,4,-7.438,0,0.0264,0.511,0.156,0.0679,0.203,104.282,4.0,Alternative
73966,Blood Orange,Best to You,1p2TWJxUlHE5JR0sE6E1d7,56,225748,0.658,0.785,0,-8.513,1,0.036,0.181,0.00223,0.724,0.345,125.015,4.0,Alternative
73995,Radiohead,Jigsaw Falling Into Place,15ea10YpJIl3mJq75yzqsD,59,248893,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635,4.0,Alternative
74130,Radiohead,Nude,5k7VKj1Xwy5DjO4B0PdAOb,58,255387,0.537,0.342,4,-9.785,1,0.0338,0.833,0.6,0.0856,0.156,128.331,3.0,Alternative
74145,The Strokes,Automatic Stop,6DUKQUhWqUySYngLXLNwP2,54,207029,0.68,0.536,1,-6.078,1,0.0384,0.00336,0.737,0.0884,0.959,105.917,4.0,Alternative
74148,The Strokes,The Modern Age,1420BGhbXGkIJtbtBlfpYE,52,208067,0.528,0.888,2,-6.039,1,0.0326,0.0116,0.762,0.154,0.897,145.971,4.0,Alternative
74216,Radiohead,House Of Cards,3Jc6X15OZCCyhGSHBF4hwB,57,328293,0.71,0.496,5,-9.638,1,0.0297,0.278,0.581,0.101,0.637,111.662,4.0,Alternative
74236,The Strokes,Barely Legal,21Ay8Y9Pr91nSauPGtK6MW,52,234693,0.426,0.884,0,-6.279,1,0.0365,0.00326,0.0495,0.0903,0.852,157.811,4.0,Alternative
74268,Radiohead,Pyramid Song,3A9vIxzGBjEfqmDK7H9exS,57,288733,0.127,0.335,11,-8.298,0,0.0329,0.786,0.427,0.111,0.0686,77.078,4.0,Alternative
74309,Radiohead,All I Need,51ygW389BW4Dut3B69pSwc,57,228747,0.668,0.477,4,-8.709,0,0.0358,0.517,0.446,0.139,0.0966,88.005,4.0,Alternative
74325,Blood Orange,Saint,2PzWUwFXApjQBZzKMl4Hd6,56,192010,0.795,0.629,5,-8.704,0,0.0745,0.043,0.000154,0.378,0.0667,100.803,4.0,Alternative
74337,The Strokes,OBLIVIUS,2tjqgiScVM3VoZBYGPC2Dm,56,299158,0.457,0.898,8,-4.35,1,0.0503,0.0885,0.69,0.21,0.434,102.979,4.0,Alternative
74540,Radiohead,Bodysnatchers,4m0Vgr48VFaMYw0Sp1ozJu,55,242293,0.343,0.977,2,-4.993,1,0.0579,0.00455,0.0197,0.0948,0.727,166.664,4.0,Alternative
74624,The Smashing Pumpkins,Landslide - Remastered,6N7JMoaUYgo4pwPgsnSobr,53,190587,0.422,0.208,10,-15.886,1,0.0318,0.896,0.0265,0.192,0.354,111.546,3.0,Alternative
74639,The Strokes,Soma,6gU7ohksNd6LsEJMWfDRhp,49,153840,0.499,0.706,0,-7.335,1,0.0302,0.0747,0.00289,0.0753,0.483,148.931,4.0,Alternative
74728,Radiohead,Airbag,3OsUjkcv1C1v5udFhgRSFg,56,287880,0.306,0.872,2,-7.313,1,0.05,0.00792,0.8,0.261,0.648,167.946,4.0,Alternative
74734,Radiohead,Idioteque,7xqeIdLJSf3bgmZ7vUvHrE,55,309093,0.615,0.931,3,-7.8,1,0.24,0.0352,2.37e-05,0.0914,0.53,137.544,3.0,Alternative
74781,Radiohead,Let Down,4aOAzvRdOsZSwZIgwcdeL0,56,299560,0.352,0.674,9,-9.018,1,0.031,0.000124,0.12,0.18,0.145,102.489,4.0,Alternative
74805,Radiohead,Burn the Witch,3pcCifdPTc2BbqmWpEhtUd,56,220609,0.541,0.847,11,-6.52,1,0.0297,0.303,0.271,0.109,0.62,148.937,4.0,Alternative
74873,Blood Orange,Orlando,1H8BKN1WYV6AW1kghI3ldP,54,182893,0.764,0.534,1,-10.966,0,0.0982,0.546,0.0823,0.404,0.647,143.519,3.0,Alternative
74877,Radiohead,Just,4SE81CrzH0qPA8KHqM9Syz,57,234800,0.291,0.767,7,-6.913,0,0.0862,0.000401,0.0119,0.0763,0.358,175.699,4.0,Alternative
